YPL160W	GO:0005737;GO:0023052;GO:0006520;GO:0016874;GO:0006418
YOL083C-A	GO:0005575;GO:0008150;GO:0003674
YNL023C	GO:0005737;GO:0008150;GO:0001071
YDR214W	GO:0005737;GO:0009408;GO:0030234;GO:0006457
YIL126W	GO:0016787;GO:0042393;GO:0007010;GO:0000278;GO:0006281;GO:0006325;GO:0005634;GO:0004386;GO:0006354;GO:0006974;GO:0048285;GO:0016887;GO:0006366;GO:0007059;GO:0051321
YLR295C	GO:0005737;GO:0016787;GO:0070271;GO:0006811;GO:0016020;GO:0022857;GO:0005739;GO:0005740;GO:0055086;GO:0016887;GO:0055085;GO:0007005
YER175W-A	GO:0005575;GO:0008150;GO:0003674
YHR168W	GO:0005737;GO:0016787;GO:0016020;GO:0003924;GO:0005739;GO:0005740;GO:0002181
YOR064C	GO:0043543;GO:0042393;GO:0006325;GO:0005634;GO:0018193;GO:0006354;GO:0016740;GO:0016570;GO:0006366
YOR159C	GO:0005634;GO:0003674;GO:0008380;GO:0006397
tY(GUA)F2	GO:0005737;GO:0006414;GO:0003723;GO:0030533
tY(GUA)F1	GO:0005737;GO:0006414;GO:0003723;GO:0030533
YOL081W	GO:0005737;GO:0005783;GO:0030234;GO:0016020;GO:0005739;GO:0023052;GO:0012505;GO:0042221;GO:0006979;GO:0055086
YOL036W	GO:0005575;GO:0008150;GO:0003674
YGL148W	GO:0005737;GO:0016829;GO:0006520;GO:0016491
YPR204C-A	GO:0005575;GO:0008150;GO:0003674
YBR282W	GO:0005737;GO:0005840;GO:0005739;GO:0005198;GO:0003735;GO:0032543;GO:0007005
YDR194C	GO:0005737;GO:0016787;GO:0005739;GO:0004386;GO:0006354;GO:0003723;GO:0016887;GO:0008380;GO:0003729
YOL114C	GO:0005737;GO:0016787;GO:0005840;GO:0005739;GO:0032543;GO:0007005
YJR108W	GO:0005575;GO:0007010;GO:0003674
YNR030W	GO:0005737;GO:0005783;GO:0006486;GO:0016020;GO:0016740;GO:0012505;GO:0016757;GO:0006629
YAL037C-A	GO:0005575;GO:0008150;GO:0003674
YML007C-A	GO:0005737;GO:0008150;GO:0003674;GO:0005739
YKL076C	GO:0005575;GO:0008150;GO:0003674
YDR466W	GO:0071554;GO:0006468;GO:0016301;GO:0005575;GO:0016740;GO:0023052
YFR045W	GO:0005737;;GO:0005740;GO:0016020;GO:0005739
YIL002C	GO:0005737;GO:0016787;GO:0016020;GO:0016791;GO:0006629
