Row	Column	Strain	Info	Normalization_group
10	19	YDL211C_YPS_14_10_19		1
10	20	YDR452W_YPS_14_10_20		1
10	21	YDR098C_YPS_14_10_21		1
10	22	YEL023C_YPS_14_10_22		1
10	23	YDL210W_YPS_14_10_23		1
10	24	YDR451C_YPS_14_10_24		1
10	25	YDR097C_YPS_14_10_25		1
10	26	YEL020C_YPS_14_10_26		1
10	27	YDL206W_YPS_14_10_27		1
10	28	YDR447C_YPS_14_10_28		1
10	29	YDR096W_YPS_14_10_29		1
10	30	YEL017W_YPS_14_10_30		1
10	31	YDL204W_YPS_14_10_31		1
10	32	YDR446W_YPS_14_10_32		1
10	33	YDR095C_YPS_14_10_33		1
10	34	YEL017C-A_YPS_14_10_34		1
10	35	YDL203C_YPS_14_10_35		1
10	36	YDR445C_YPS_14_10_36		1
10	37	YDR094W_YPS_14_10_37		1
10	38	YEL016C_YPS_14_10_38		1
10	39	YDL201W_YPS_14_10_39		1
10	40	YDR441C_YPS_14_10_40		1
10	41	YDR093W_YPS_14_10_41		1
10	42	YEL015W_YPS_14_10_42		1
10	43	YDL200C_YPS_14_10_43		1
10	44	YDR440W_YPS_14_10_44		1
10	45	YDR092W_YPS_14_10_45		1
10	46	YEL014C_YPS_14_10_46		1
10	47	YOR202W_YPS_14_10_47		1
10	48	YOR202W_YPS_14_10_48		1
11	1	YOR202W_YPS_14_11_01		1
11	2	YOR202W_YPS_14_11_02		1
11	3	YBR058C_YPS_14_11_03		1
11	4	YCR105W_YPS_14_11_04		1
11	5	YBR169C_YPS_14_11_05		1
11	6	YDL125C_YPS_14_11_06		1
11	7	YBR057C_YPS_14_11_07		1
11	8	YCR102W-A_YPS_14_11_08		1
11	9	YBR168W_YPS_14_11_09		1
11	10	YDL124W_YPS_14_11_10		1
11	11	YBR056W_YPS_14_11_11		1
11	12	YCR102C_YPS_14_11_12		1
11	13	YBR166C_YPS_14_11_13		1
11	14	YDL123W_YPS_14_11_14		1
11	15	YBR054W_YPS_14_11_15		1
11	16	YCR101C_YPS_14_11_16		1
11	17	YBR165W_YPS_14_11_17		1
11	18	YDL122W_YPS_14_11_18		1
11	19	YBR053C_YPS_14_11_19		1
11	20	YCR100C_YPS_14_11_20		1
11	21	YBR164C_YPS_14_11_21		1
11	22	YDL121C_YPS_14_11_22		1
11	23	YBR052C_YPS_14_11_23		1
11	24	YCR099C_YPS_14_11_24		1
11	25	YBR162W-A_YPS_14_11_25		1
11	26	YDL119C_YPS_14_11_26		1
11	27	YBR051W_YPS_14_11_27		1
11	28	YCR098C_YPS_14_11_28		1
11	29	YBR162C_YPS_14_11_29		1
11	30	YDL118W_YPS_14_11_30		1
11	31	YBR050C_YPS_14_11_31		1
11	32	YCR095C_YPS_14_11_32		1
11	33	YBR161W_YPS_14_11_33		1
11	34	YDL117W_YPS_14_11_34		1
11	35	YBR048W_YPS_14_11_35		1
11	36	YCR092C_YPS_14_11_36		1
11	37	YBR159W_YPS_14_11_37		1
11	38	YDL114W_YPS_14_11_38		1
11	39	YBR047W_YPS_14_11_39		1
11	40	YCR091W_YPS_14_11_40		1
11	41	YBR158W_YPS_14_11_41		1
11	42	YDL113C_YPS_14_11_42		1
11	43	YBR046C_YPS_14_11_43		1
11	44	YCR090C_YPS_14_11_44		1
11	45	YBR157C_YPS_14_11_45		1
11	46	YDL112W_YPS_14_11_46		1
11	47	YOR202W_YPS_14_11_47		1
11	48	YOR202W_YPS_14_11_48		1
12	1	YOR202W_YPS_14_12_01		1
12	2	YOR202W_YPS_14_12_02		1
12	3	YDR233C_YPS_14_12_03		1
12	4	YER079W_YPS_14_12_04		1
12	5	YDR354W_YPS_14_12_05		1
12	6	YER187W_YPS_14_12_06		1
12	7	YDR229W_YPS_14_12_07		1
12	8	YER078C_YPS_14_12_08		1
12	9	YDR352W_YPS_14_12_09		1
12	10	YER186C_YPS_14_12_10		1
12	11	YDR227W_YPS_14_12_11		1
12	12	YER077C_YPS_14_12_12		1
12	13	YDR351W_YPS_14_12_13		1
12	14	YER185W_YPS_14_12_14		1
12	15	YDR225W_YPS_14_12_15		1
12	16	YER075C_YPS_14_12_16		1
12	17	YDR349C_YPS_14_12_17		1
12	18	YER184C_YPS_14_12_18		1
12	19	YDR223W_YPS_14_12_19		1
12	20	YER074W_YPS_14_12_20		1
12	21	YDR348C_YPS_14_12_21		1
12	22	YER183C_YPS_14_12_22		1
12	23	YDR222W_YPS_14_12_23		1
12	24	YER073W_YPS_14_12_24		1
12	25	YDR346C_YPS_14_12_25		1
12	26	YER182W_YPS_14_12_26		1
12	27	YDR221W_YPS_14_12_27		1
12	28	YER072W_YPS_14_12_28		1
12	29	YDR345C_YPS_14_12_29		1
12	30	YER181C_YPS_14_12_30		1
12	31	YDR220C_YPS_14_12_31		1
12	32	YER071C_YPS_14_12_32		1
12	33	YDR344C_YPS_14_12_33		1
12	34	YER180C_YPS_14_12_34		1
12	35	YDR219C_YPS_14_12_35		1
12	36	YER069W_YPS_14_12_36		1
12	37	YDR340W_YPS_14_12_37		1
12	38	YER179W_YPS_14_12_38		1
12	39	YDR218C_YPS_14_12_39		1
12	40	YER067W_YPS_14_12_40		1
12	41	YDR338C_YPS_14_12_41		1
12	42	YER178W_YPS_14_12_42		1
12	43	YDR217C_YPS_14_12_43		1
12	44	YER067C-A_YPS_14_12_44		1
12	45	YDR336W_YPS_14_12_45		1
12	46	YER177W_YPS_14_12_46		1
12	47	YOR202W_YPS_14_12_47		1
12	48	YOR202W_YPS_14_12_48		1
13	1	YOR202W_YPS_14_13_01		1
13	2	YOR202W_YPS_14_13_02		1
13	3	YAL054C_YPS_14_13_03		1
13	4	YBR269C_YPS_14_13_04		1
13	5	YBL064C_YPS_14_13_05		1
13	6	YCL069W_YPS_14_13_06		1
13	7	YAL053W_YPS_14_13_07		1
13	8	YBR267W_YPS_14_13_08		1
13	9	YBL063W_YPS_14_13_09		1
13	10	YCL064C_YPS_14_13_10		1
13	11	YAL051W_YPS_14_13_11		1
13	12	YBR266C_YPS_14_13_12		1
13	13	YBL062W_YPS_14_13_13		1
13	14	YCL063W_YPS_14_13_14		1
13	15	YAL049C_YPS_14_13_15		1
13	16	YBR264C_YPS_14_13_16		1
13	17	YBL061C_YPS_14_13_17		1
13	18	YCL062W_YPS_14_13_18		1
13	19	YAL045C_YPS_14_13_19		1
13	20	YBR263W_YPS_14_13_20		1
13	21	YBL060W_YPS_14_13_21		1
13	22	YCL061C_YPS_14_13_22		1
13	23	YAL043C-A_YPS_14_13_23		1
13	24	YBR262C_YPS_14_13_24		1
13	25	YBL059W_YPS_14_13_25		1
13	26	YCL060C_YPS_14_13_26		1
13	27	YAL042W_YPS_14_13_27		1
13	28	YBR261C_YPS_14_13_28		1
13	29	YBL057C_YPS_14_13_29		1
13	30	YCL057W_YPS_14_13_30		1
13	31	YAL040C_YPS_14_13_31		1
13	32	YBR260C_YPS_14_13_32		1
13	33	YBL056W_YPS_14_13_33		1
13	34	YCL056C_YPS_14_13_34		1
13	35	YAL037W_YPS_14_13_35		1
13	36	YBR259W_YPS_14_13_36		1
13	37	YBL055C_YPS_14_13_37		1
13	38	YCL055W_YPS_14_13_38		1
13	39	YAL036C_YPS_14_13_39		1
13	40	YBR258C_YPS_14_13_40		1
13	41	YBL054W_YPS_14_13_41		1
13	42	YCL051W_YPS_14_13_42		1
13	43	YAL034C_YPS_14_13_43		1
13	44	YBR255W_YPS_14_13_44		1
13	45	YBL053W_YPS_14_13_45		1
13	46	YCL050C_YPS_14_13_46		1
13	47	YOR202W_YPS_14_13_47		1
13	48	YOR202W_YPS_14_13_48		1
14	1	YOR202W_YPS_14_14_01		1
14	2	YOR202W_YPS_14_14_02		1
14	3	YDL232W_YPS_14_14_03		1
14	4	YDR480W_YPS_14_14_04		1
14	5	YDR117C_YPS_14_14_05		1
14	6	YEL049W_YPS_14_14_06		1
14	7	YDL231C_YPS_14_14_07		1
14	8	YDR479C_YPS_14_14_08		1
14	9	YDR116C_YPS_14_14_09		1
14	10	YEL048C_YPS_14_14_10		1
